set	chromosome	valid	linkage.map.length	linkage.map.length.correctedCh	linkage.map.length.correctedHW	phys.map.length	nb.markers	density.markers.cM	density.markers.bp	marker.interval.cM	largest.gap.cM	marker.interval.bp	chrwide.rate	map.coverage	rejected.rate	mean.recrate	median.recrate	sd.recrate	max	cv.recrate	gini	span	species	centromeric_index	peripherybias_ratio	peripherybias_mode	brokenstick_pvariance	genecount	centromere_position_estimated	centromeric_index_position_oriented
Prunus_mume_Zhang2015	8	TRUE	122.901	123.240975103734	123.240975103734	17226270	724	5.89092033425277	4.20288315462372e-05	0.16998755186722	7.094	23667.6611341632	7.15424610805093	0.99999235791945	0	6.4258255675299	6.06000170613387	2.9538560147403	17.2565219813957	0.459685060495	0.248345434380951	0.2	Prunus mume	NA	1.16915785559869	11	0.00283928986989457	2073	2.34903681818182	NA
Prunus_persica_Verde2017	1	TRUE	117.4	118.276119402985	118.276119402985	47489467	269	2.29131175468484	5.66441396362692e-06	0.438059701492537	8.80000000000001	174829.589552239	2.49057584501812	0.989771972259749	0	2.4633536613361	2.34696139974513	1.169239666177	5.49700994587786	0.474653592997613	0.263326327584551	0.2	Prunus persica	0.33	1.64290806524781	3	0.00267753287128387	5883	17.0290512979798	15.67152411
Prunus_persica_Verde2017	2	TRUE	70.9	71.5883495145631	71.5883495145631	30177191	207	2.91960507757405	6.85948536429385e-06	0.344174757281553	5.1	145512.252427184	2.37226683936762	0.997088858932228	0	2.40174522610192	2.18770779637362	1.24121167562833	4.35324157149709	0.516795729263443	0.294628405831361	0.2	Prunus persica	0.5	1.26658368363544	8	0.00299960592312867	3303	11.1259340555556	15.0885955
Prunus_persica_Verde2017	3	TRUE	69.9	70.380412371134	70.380412371134	26904500	292	4.17739628040057	1.08532029957814e-05	0.24020618556701	5	89904.1615120275	2.61593459722849	0.999764733715738	0	2.69796856849311	2.70463060714159	1.54952683830408	5.50103972175477	0.574330945289526	0.326836320716637	0.2	Prunus persica	0.31	1.71592253299255	1	0.00350118923950352	3161	5.84289646464646	8.340395
Prunus_persica_Verde2017	4	TRUE	69.3	69.6405405405405	69.6405405405405	25285136	408	5.88744588744589	1.61359622507073e-05	0.17027027027027	3.7	61837.2358722359	2.75420866000248	0.99999230463051	0	2.7294676416472	3.12027991516606	1.2065587351375	4.41033983253108	0.442049107572258	0.240028431715714	0.2	Prunus persica	0.43	0.372847738972444	20	0.00301640055202513	2897	21.0709466666667	14.41252752
Prunus_persica_Verde2017	5	TRUE	62.1	62.9171052631579	62.9171052631579	18236497	153	2.46376811594203	8.38976915358251e-06	0.408552631578947	17	118352.144736842	3.45006528738265	0.992755670339234	0	3.472634439622	3.80358612415038	1.46216654835073	6.01368282149764	0.421053978981413	0.234454310498954	0.2	Prunus persica	0.27	0.864472082278387	11	0.00592578217416848	2464	5.06569361111111	4.92385419
Prunus_persica_Verde2017	6	TRUE	81.1	81.8440366972477	81.8440366972477	30395217	219	2.70036991368681	7.20508098362976e-06	0.372018348623853	5.4	137548.527522936	2.69266170059742	0.995486759311846	0	2.69062283152408	2.64367753537793	1.51897028864547	5.81331347395827	0.564542257966739	0.323434444957641	0.2	Prunus persica	0.16	1.37369316246762	5	0.00396720609198123	3662	13.9695189242424	4.86323472
Prunus_persica_Verde2017	7	TRUE	67.3	67.9035874439462	67.9035874439462	22231288	224	3.32838038632987	1.0075889440144e-05	0.301793721973094	5.1	99558.1524663677	3.05441535568907	0.998714696976729	0	3.00965793268935	3.13859446782523	1.32557217823743	5.25850566982701	0.440439481124998	0.25257742190432	0.2	Prunus persica	0.14	1.03945921553753	14	0.00335630422126048	2720	2.13330541414141	3.11238032
Prunus_persica_Verde2017	8	TRUE	67.6	68.2726368159204	68.2726368159204	21341296	202	2.98816568047337	9.46521710771455e-06	0.336318407960199	9.6	101601.651741294	3.19908579197441	0.997461879318421	0	3.36839605130862	3.03537806809755	1.92953998292558	9.32422212293442	0.572836434176425	0.316476352399775	0.2	Prunus persica	0.27	2.11698537202725	2	0.00432536419805717	2721	6.14370642424242	5.76214992
Quercus_sp_Bodenes2016	1	TRUE	66.43	66.8464890282132	66.8464890282132	55067536	320	4.81710070751167	5.81104627597647e-06	0.208244514106583	4.46	171923.5830721	1.21390012852969	0.999934548517502	0	1.15316992230366	0.924513711125099	0.697705135650521	2.97856069594544	0.605032373942543	0.326399791693063	0.2	Quercus sp	NA	0.589328797953041	20	0.0030211188571312	NA	21.4151528888889	NA
Quercus_sp_Bodenes2016	2	TRUE	103.92	104.227911111111	104.227911111111	115173360	676	6.5050038491147	5.8694128572788e-06	0.153955555555556	2	170509.617777778	0.904965446098916	0.999997762178474	0	0.909711525225375	0.810225298377078	0.405775984324377	2.07415668226441	0.446049074978849	0.249918155313878	0.2	Quercus sp	NA	1.35966892485114	13	0.000790261787684861	NA	59.9134145454546	NA
Quercus_sp_Bodenes2016	3	TRUE	75.98	76.5227142857143	76.4777142857143	57437871	281	3.69834166886023	4.8922426111511e-06	0.248857142857143	2.93	204263.592857143	1.33148588125271	0.999386716554208	0	1.15663363496282	1.04451252383479	0.539011860711497	2.45835244112299	0.466017798910737	0.263106744960879	0.25	Quercus sp	NA	0.548664032743332	19	0.00258742137649411	NA	15.3747836515152	NA
Quercus_sp_Bodenes2016	4	TRUE	75.42	76.3072941176471	76.2670588235294	44508357	171	2.2673031026253	3.84197511492055e-06	0.423529411764706	3.99	259814.052941176	1.71354469057416	0.9892688677419	0	1.55795375207033	1.5220323195899	0.783252676567717	3.15636085396867	0.502744497727784	0.288251935332823	0.2	Quercus sp	NA	1.43780128376472	3	0.00376489754208502	NA	4.72058331818182	NA
Quercus_sp_Bodenes2016	5	TRUE	85.41	86.0619847328244	86.0619847328244	70598779	263	3.07926472310034	3.7252768918284e-06	0.325992366412214	6.02999999999999	269116.034351145	1.21902936498129	0.99788463826117	0	1.15096451673391	1.00413215046209	0.606969908165112	2.77991821551613	0.527357619926904	0.293414150159151	0.2	Quercus sp	NA	0.421054498495559	11	0.00120286194919343	NA	19.6107719444444	NA
Quercus_sp_Bodenes2016	6	TRUE	74.87	75.2370098039216	75.2370098039216	55995377	409	5.46280219046347	7.30417441425566e-06	0.183504901960784	2.15000000000001	136750.125	1.34362895358168	0.999982008378505	0	1.33883093800956	1.1020765371504	0.968193571490247	4.10667760434647	0.723163428632493	0.391094231951584	0.2	Quercus sp	NA	1.99614110114153	1	0.0109556624922892	NA	26.8664687626263	NA
Quercus_sp_Bodenes2016	7	TRUE	63.5	63.896875	63.896875	51549230	321	5.05511811023622	6.22705712578054e-06	0.1984375	3.44	160856.640625	1.23953112393725	0.999959338799321	0	1.16479768920464	1.12276643464419	0.506718527838082	2.92609554892247	0.435027071683225	0.230706953133847	0.2	Quercus sp	NA	0.766464649425612	4	0.00239398855414519	NA	29.4195100505051	NA
Quercus_sp_Bodenes2016	8	TRUE	70.2	70.5065502183406	70.5065502183406	71279127	459	6.53846153846154	6.43947280667453e-06	0.153275109170306	3.01	155401.85371179	0.989161247981343	0.999997907022944	0	0.948396794030514	0.985884011319239	0.451143375073715	2.68950682258192	0.47569053155108	0.250625545759306	0.2	Quercus sp	NA	0.62108628096824	4	0.00277081743667964	NA	9.71988095454546	NA
Quercus_sp_Bodenes2016	9	TRUE	68.7	69.2051470588235	69.2051470588235	50074090	273	3.97379912663755	5.45192134295401e-06	0.252573529411765	4.99	183658.911764706	1.3820550120596	0.999646489812212	0	1.30534310153506	1.18598576760428	0.789636803159459	3.91206902816353	0.604926629811627	0.325684971107435	0.2	Quercus sp	NA	0.298843449696097	16	0.00378887444103153	NA	14.9210672222222	NA
Quercus_sp_Bodenes2016	10	TRUE	66.8	67.2720848056537	67.2720848056537	50211705	284	4.25149700598802	5.65605171144856e-06	0.236042402826855	2.87	176253.335689046	1.3397689802737	0.999797139906676	0	1.30948112838769	1.23018077558933	0.625620518725246	3.16334002575111	0.477762149574121	0.262168870913314	0.2	Quercus sp	NA	1.07370962390843	12	0.00299041569350404	NA	6.33986174242424	NA
Quercus_sp_Bodenes2016	11	TRUE	66.46	66.8819682539683	66.8751111111111	51991272	316	4.75473969304845	6.07794323631859e-06	0.207555555555556	3.11	163618.577777778	1.28627572549314	0.999925854367063	0	1.26032574776081	1.22528733517868	0.788434872215691	3.62870199174043	0.625580230838326	0.353221562843643	0.2	Quercus sp	NA	1.48286488498679	14	0.00277648322008439	NA	23.8949785454545	NA
Quercus_sp_Bodenes2016	12	TRUE	66.82	67.2714864864865	67.269527027027	39751979	297	4.4447770128704	7.47132614454239e-06	0.224763513513513	3.5	134294.939189189	1.69223089564993	0.999862178891055	0	1.58199909912696	1.48799008741078	0.951194702125771	4.250298136184	0.601261216046644	0.334229508543615	0.2	Quercus sp	NA	1.72410936179684	4	0.00435736612310639	NA	23.4898057727273	NA
Raphanus_sativus_Mun2015	4	TRUE	176.072	179.056271186441	176.30406779661	49560697	119	0.675859875505475	2.40109617505985e-06	1.46342372881356	8.186	418549.025423729	3.55733632633557	0.741205184916919	0	3.47600901852946	3.86259827497389	2.34105640539858	8.15887169064023	0.673489738639683	0.382685605645236	0.2	Raphanus sativus	0.43	1.23451472522104	7	0.00979586903069815	NA	24.7803485	28.24959729
Raphanus_sativus_Mun2015	1	TRUE	203.283	206.615508196721	206.543737704918	50850654	123	0.605067811868184	2.41884794638039e-06	1.66625409836066	11.236	415771.87704918	4.06177151044936	0.701843160456957	0.00806451612903226	3.9473007110388	3.90705388150816	2.54379162879826	11.0396355119457	0.644438266809627	0.361057627294784	0.2	Raphanus sativus	0.26	2.6087529518011	2	0.00888180946293991	NA	25.938969969697	37.62948396
Raphanus_sativus_Mun2015	3	TRUE	126.483	130.203088235294	129.791352941176	27208081	69	0.545527857498636	2.53601126812288e-06	1.86004411764706	7.018	398803.573529412	4.77032367483677	0.664138267791537	0	4.39967855081305	3.17644175087883	3.50833045618651	11.9338203667501	0.797406086755629	0.429030284793399	0.4	Raphanus sativus	0.4	0.936239145142201	20	0.0161277721564668	NA	19.6502807222222	16.3248486
Raphanus_sativus_Mun2015	5	TRUE	193.89	197.7678	197.7678	40250910	101	0.520913920264067	2.5092600390898e-06	1.9389	14.96	402107.49	4.9133746292941	0.647190786747124	0	4.84953351953917	5.02380068865576	2.29458983580161	9.62430777627707	0.473156815301207	0.262258403245156	0.25	Raphanus sativus	0.35	1.24653827597624	3	0.00285216416039411	NA	23.7846286363636	26.1630915
Raphanus_sativus_Mun2015	8	TRUE	99.431	102.859655172414	102.772517241379	26529237	59	0.593376311210789	2.22396143545327e-06	1.7143275862069	6.071	441323	3.87393415202176	0.69478920880697	0.078125	3.73843614058686	4.11445526007549	2.48193175830737	9.3432077575045	0.663895721358438	0.375536982691301	0.45	Raphanus sativus	0.49	0	20	0.0153044018194731	NA	2.54573486363636	12.99932613
Raphanus_sativus_Mun2015	9	TRUE	261.67	266.515740740741	266.420222222222	34234424	109	0.416555203118432	3.18392971939589e-06	2.42287037037037	15.318	316477.074074074	7.78223177414121	0.565304896976363	0.043859649122807	7.88236980150238	7.77778906198766	5.76296641136802	24.8885587224878	0.731121040561888	0.402513405739867	0.2	Raphanus sativus	0.44	1.30815941304575	3	0.00947967765148975	NA	19.8836301010101	19.17127744
Sesamum_indicum_Wang2016	1	TRUE	108.221	109.789420289855	109.789420289855	20223475	139	1.28440875615638	6.87320057507426e-06	0.784210144927536	7.565	146546.913043478	5.42881083937627	0.92337389870594	0	5.43355953284813	6.33251845858515	2.88841689170177	11.3297730768097	0.531588339879242	0.296872844368238	0.2	Sesamum indicum	0.33	0.982548833330069	14	0.00339198227717355	2051	15.4229531565657	13.54972825
Sesamum_indicum_Wang2016	2	TRUE	74.131	75.6438775510204	75.6438775510204	17611561	99	1.33547368847041	5.62130750363355e-06	0.756438775510204	7.171	179709.795918367	4.29512622708574	0.93081335158409	0	4.1926689464025	4.54433707340502	1.7282509812577	8.53090544708006	0.412207833089378	0.230073461376243	0.2	Sesamum indicum	0.35	0.975143314155806	5	0.00197794801848652	1893	5.78157305555555	6.16404635
Sesamum_indicum_Wang2016	3	TRUE	125.321	126.821850299401	126.821850299401	25814546	168	1.34055744847232	6.50795872993467e-06	0.750425149700599	6.977	154578.113772455	4.9128057607289	0.9315132441008	0	4.92315805157333	5.31702533900097	2.27427304803265	8.91976957495578	0.46195410023569	0.259009849088613	0.2	Sesamum indicum	0.46	1.02729930466187	6	0.001977272813644	2615	8.21371918181818	11.87469116
Sesamum_indicum_Wang2016	4	TRUE	79.131	80.6825882352941	80.6825882352941	20538593	103	1.30163905422654	5.01494917397701e-06	0.775794117647059	4.648	201358.745098039	3.92834057499918	0.925969499994209	0	3.95815789451064	4.16612538249057	3.03696963342977	10.6017105718964	0.767268440109876	0.436764537298494	0.2	Sesamum indicum	0.45	1.25679747628567	18	0.00721470011849394	1600	16.9080336313131	11.29622615
Sesamum_indicum_Wang2016	5	TRUE	80.966	82.3619655172414	82.3619655172414	16433115	117	1.44505100906553	7.11977004968322e-06	0.69798275862069	6.046	141664.775862069	5.01195090019399	0.944429456880659	0	4.98129071791461	6.04938484357169	2.71028110505033	8.92838526313985	0.544092135659366	0.295117307873014	0.2	Sesamum indicum	0.34	1.15932088458733	9	0.0059493680482908	1499	6.72263795454545	5.5872591
Sesamum_indicum_Wang2016	6	TRUE	88.92	90.1902857142857	90.1902857142857	22392939	141	1.58569500674764	6.29662770036573e-06	0.635142857142857	6.22800000000001	159949.557142857	4.02762164065582	0.958054747104922	0	4.01361287955594	4.50257793845233	2.28903829466273	8.8767819669091	0.570318653879741	0.322882921836907	0.2	Sesamum indicum	0.38	0.506960540570293	4	0.00358946100536923	2667	10.2917042878788	8.50931682
Sesamum_indicum_Wang2016	7	TRUE	72.961	74.5471086956522	74.5471086956522	16549956	93	1.27465358205068	5.61935028709442e-06	0.793054347826087	5.875	179890.815217391	4.50436899624701	0.921864217472845	0	4.44729416788957	4.61438466287982	3.40873535683836	13.6831419873659	0.766474001528877	0.429471602032649	0.2	Sesamum indicum	0.42	0.502887459589174	9	0.00755673337674713	1244	3.59418236363636	6.95098152
Sesamum_indicum_Wang2016	8	TRUE	107.351	108.841986111111	108.841986111111	24417193	145	1.35070935529245	5.93843854205518e-06	0.745493055555556	15.027	169563.833333333	4.4575961745935	0.932889764830908	0	4.47869802185236	4.57167586420899	3.0638706489799	13.8340518490886	0.68409851122597	0.375299211459271	0.2	Sesamum indicum	0.38	2.0380428719937	1	0.00617531081539244	2513	9.49557505555556	9.27853334
Sesamum_indicum_Wang2016	9	TRUE	91.436	93.0401403508772	93.0401403508772	22717334	115	1.25771031103723	5.06221372631137e-06	0.802070175438597	4.65100000000001	199274.850877193	4.09555717897519	0.919171093366926	0	4.03391619107219	4.36848530381583	2.27303878559644	8.92174348045518	0.563481906398328	0.320560580318329	0.2	Sesamum indicum	0.39	0.0675010623475927	10	0.00261888547070874	1277	10.899730959596	8.85976026
Sesamum_indicum_Wang2016	10	TRUE	69.805	71.0404867256637	71.0404867256637	19245008	114	1.63312083661629	5.92361406137114e-06	0.617743362831858	5.98800000000001	170309.796460177	3.69137215872624	0.961850463595255	0	3.6660492104294	4.07512778870649	2.26563773193484	7.43307746185594	0.618005269948208	0.353813149143953	0.2	Sesamum indicum	0.31	0.0923721864848668	8	0.00643615737932645	1632	8.45613987878788	5.96595248
Sesamum_indicum_Wang2016	11	TRUE	72.151	73.4871296296296	73.4871296296296	14019106	109	1.51072057213344	7.77510349090734e-06	0.668064814814815	6.171	129806.527777778	5.24192695523021	0.951269060580835	0	5.20678185912795	4.22932137505106	3.60479533243674	15.0080168459252	0.692326936285454	0.379669906176225	0.2	Sesamum indicum	0.34	0.561296401559511	8	0.00326504512149766	1583	4.17741037373737	4.76649604
Sesamum_indicum_Wang2016	12	TRUE	62.831	64.345	64.345	16115810	84	1.33691967340962	5.21227291709197e-06	0.757	6.746	194166.373493976	3.99266310536051	0.931013148245085	0	3.95240122405306	4.64027019144615	2.34069492389213	7.60788113710757	0.592220979400422	0.337550840053623	0.3	Sesamum indicum	0.32	0.0105987430265865	12	0.00215728462591835	1097	5.12775772727273	5.1570592
Sesamum_indicum_Wang2016	13	TRUE	57.761	58.9899574468085	58.9899574468085	15116448	95	1.64470836723741	6.28454515240617e-06	0.614478723404255	3.459	160813.265957447	3.90236895908407	0.962724415379664	0	3.83429867330065	4.59682132920996	2.09566814647811	6.75729898787844	0.546558399602738	0.308935489616957	0.2	Sesamum indicum	0.32	0.712238963162234	20	0.00608029633274489	522	4.04632193939394	4.83726336
Setaria_italica_Bennetzen2012	1	TRUE	149.336	152.153660377359	152.153660377359	42129708	107	0.7165050624096	2.53977549523961e-06	1.40883018867925	16.378	394126.58490566	3.61155269287313	0.761410344398265	0	3.63285792062675	2.31288322303637	3.85098102107507	15.8338454151058	1.06004173717058	0.55924619752065	0.2	Setaria italica	0.48	3.49115618713746	1	0.0147624288461969	3808	18.0859857575758	20.22225984
Setaria_italica_Bennetzen2012	2	TRUE	158.153	160.531240601504	160.531240601504	49104792	134	0.847280797708548	2.72885790861307e-06	1.18912030075188	6.533	365952.263157895	3.2691563096633	0.816320262582525	0	3.2848667413105	2.94751659304454	2.10990767591082	7.76309986528584	0.642311497564456	0.366482290600217	0.2	Setaria italica	0.39	2.53132421295399	1	0.0066867309734674	4455	19.096308	19.15086888
Setaria_italica_Bennetzen2012	3	TRUE	184.879	188.12249122807	188.12249122807	50448273	115	0.622028461858837	2.27956267204628e-06	1.62174561403509	18.981	435396.815789474	3.72901746761619	0.711787413541503	0	3.77534257940478	2.33233679446241	4.03013707048887	15.6655284094406	1.06748910482297	0.514069956000355	0.2	Setaria italica	0.38	2.96588765338766	1	0.00939626144865196	4096	29.3007646212121	31.27792926
Setaria_italica_Bennetzen2012	4	TRUE	129.019	131.500134615385	131.500134615385	40221289	105	0.813833621404599	2.61055780683707e-06	1.24056730769231	15.738	382595.221153846	3.26941621924112	0.803612836234904	0	3.25846107932063	1.89504354933929	3.47005453315845	15.792647114703	1.06493662151764	0.546349883626959	0.2	Setaria italica	0.42	4.16596626184354	1	0.0148960731086821	2925	9.95375333838384	16.89294138
Setaria_italica_Bennetzen2012	5	TRUE	181.546	184.817099099099	184.817099099099	47138982	112	0.616923534531193	2.37595287908424e-06	1.63554954954955	15.648	419967.711711712	3.92068498846876	0.708829731866557	0.00884955752212389	4.04894083851034	3.36981448338928	3.46417764390257	16.1778236770079	0.855576256129514	0.451135864715155	0.2	Setaria italica	0.43	2.69444293830969	1	0.00814681948971098	4712	18.3318263333333	20.26976226
Setaria_italica_Bennetzen2012	6	TRUE	142.764	145.834193548387	145.834193548387	35693352	94	0.658429295900927	2.63354363580086e-06	1.53509677419355	12.821	381574.860215054	4.08575225852666	0.73202419752014	0	4.03666554781238	2.81069775224778	3.74542207082232	13.9171280843938	0.927850481160648	0.512281009586246	0.2	Setaria italica	0.46	2.11437512966695	3	0.00801899735475174	2561	12.4385923636364	16.41894192
Setaria_italica_Bennetzen2012	7	TRUE	124.048	127.696470588235	127.696470588235	35851449	69	0.556236295627499	1.92460840285702e-06	1.82423529411765	13.011	524600.352941177	3.56182174361308	0.671254896946218	0	3.49566779428127	2.89285660738721	2.81294482818486	10.4063443850855	0.804694551578011	0.44782333320876	0.3	Setaria italica	0.28	1.82111890946649	1	0.0109360790982948	3359	8.87232828787879	10.03840572
Setaria_italica_Bennetzen2012	8	TRUE	144.714	147.637515151515	147.637515151515	40259314	100	0.691018146136518	2.48389726660519e-06	1.46175757575758	9.37	403471.797979798	3.66716420333231	0.748933213174251	0	3.51358184955673	2.3095395836796	3.50622070911144	19.1221054096451	0.997904946928668	0.476046616325092	0.2	Setaria italica	0.48	1.38037605237672	6	0.0070067646304516	2535	21.756295949495	20.93484328
Setaria_italica_Bennetzen2012	9	TRUE	201.464	204.097516339869	204.097516339869	58884953	154	0.764404558630822	2.61526913335568e-06	1.31675816993464	10.253	384767.745098039	3.46603853687154	0.783206310488953	0	3.44383660484586	3.17688558687488	2.65544888420991	11.7090144064292	0.771072843721273	0.420056587469901	0.2	Setaria italica	0.4	2.78957369451805	1	0.00851076461129186	5813	28.8476789949495	23.5539812
Solanum_lycopersicum_Gonda2018	1	TRUE	160.147968270579	161.042649657566	161.042649657565	98206732	359	2.24167689341802	3.65555387791542e-06	0.447340693493237	2.1244134272262	273878.662011173	1.63983309878966	0.988704533029903	0	1.8651212263404	0.262538112800506	2.60181291906651	10.0135668654124	1.39498327632654	0.69472908131479	0.2	Solanum lycopersicum	0.25	6.5512388006297	1	0.0529894458054689	4262	42.1594556565657	24.551683
Solanum_lycopersicum_Gonda2018	2	TRUE	124.987179654522	125.906203034335	125.906203034335	55135053	273	2.18422402005231	4.95147796448114e-06	0.459511689906331	2.0382456063997	187142.801470588	2.2835963000586	0.987329109970362	0	2.59384724466126	0.449050720991086	2.97330003866422	9.69052989805983	1.14628956843313	0.610074680334051	0.2	Solanum lycopersicum	NA	1.11875328074077	13	0.0404270294210977	3422	12.5306938636364	NA
Solanum_lycopersicum_Gonda2018	3	TRUE	138.546845722054	139.569331668342	139.569331668342	70614175	272	1.96323487974366	3.85191783377771e-06	0.511242973144111	3.337068471164	259774.870848708	1.97650587390339	0.980286858008504	0	2.13349820239233	0.481453669808837	3.17898263390146	13.788130695108	1.49003295636097	0.709925793657632	0.2	Solanum lycopersicum	0.24	2.2906640813896	3	0.0449396960883543	3367	8.20265669191919	16.947402
Solanum_lycopersicum_Gonda2018	4	TRUE	107.01437956932	107.887966341314	107.887966341314	66397791	246	2.2987564941275	3.70494253340446e-06	0.436793385997225	2.03457412729113	270515.844897959	1.62487282658717	0.989923134109579	0	1.77119309317919	0.344752037655599	2.86823235851488	13.1341446531261	1.61937869426002	0.735765633891958	0.2	Solanum lycopersicum	0.28	6.28493137607866	1	0.0518680768798886	2755	27.1627326818182	18.59138148
Solanum_lycopersicum_Gonda2018	5	TRUE	111.171290489906	112.235130590288	112.235130590288	65762416	210	1.88897690289084	3.1933133356901e-06	0.531920050190938	6.35697652587296	314254.23923445	1.70667590117565	0.977130561104775	0	1.88097873617331	0.0104706543212001	3.69143784344724	21.3341613829566	1.96250907703356	0.801252443084543	0.2	Solanum lycopersicum	0.49	5.61134141797449	1	0.0651191692662377	2522	37.5310757979798	33.53883216
Solanum_lycopersicum_Gonda2018	6	TRUE	71.2109213537486	72.0486968990868	72.0486968990868	49484253	171	2.4013170557159	3.45564476844785e-06	0.418887772669109	6.56066214562649	289773.588235294	1.45599241235564	0.991791902495588	0	1.47403840600558	0.259583402037655	1.90662256251396	7.26068124126876	1.29346871475392	0.661880645017362	0.2	Solanum lycopersicum	0.22	1.37661356222634	8	0.038842454675813	2831	7.74753456060606	10.88653566
Solanum_lycopersicum_Gonda2018	7	TRUE	103.759661666109	104.669834136864	104.669834136864	67884959	229	2.20702338772947	3.3733540297196e-06	0.455086235377671	1.3414595228455	296560.342105263	1.54187077194617	0.987893911552591	0	1.62819022643222	0	2.99913611777404	10.9744978494242	1.84200597023968	0.796001279853833	0.2	Solanum lycopersicum	0.35	7.18760908748914	2	0.0565769657564869	2500	11.3141598333333	23.75973565
Solanum_lycopersicum_Gonda2018	8	TRUE	103.832988619854	104.739826948412	104.739826948412	65709511	230	2.2150956363402	3.50025432391363e-06	0.453419164278838	2.00241507063057	286289.19650655	1.59398274853106	0.988087789025652	0	2.00791733574868	0.21276678085539	3.02350042445229	11.0030282769805	1.50578929252829	0.721528155444275	0.2	Solanum lycopersicum	0.3	4.76041185204288	2	0.0517055216210327	2457	20.2438392474748	19.7128533
Solanum_lycopersicum_Gonda2018	9	TRUE	122.843213335305	123.920785382106	123.920785382106	72350648	229	1.86416484706352	3.16514096736217e-06	0.538786023400461	2.58962457383381	316380.197368421	1.7127805874262	0.975967055300975	0	1.92670844140377	0	3.35571959761058	14.4987424235955	1.74168521064124	0.774899377071151	0.2	Solanum lycopersicum	0.36	5.49631450179534	2	0.0586458204183398	2495	36.175324	46.30441472
Solanum_lycopersicum_Gonda2018	10	TRUE	103.515849144481	104.572133319425	104.572133319425	65420070	197	1.90309021882282	3.01130830339986e-06	0.528142087471842	3.0322114725427	333256.387755102	1.59847174298995	0.977767062925989	0	1.91190421743813	0	3.80383286543041	18.3365498226289	1.98955200304301	0.810958177319129	0.25	Solanum lycopersicum	0.32	5.46873067353962	2	0.0729778735097133	2551	8.26010984848485	20.9344224
Solanum_lycopersicum_Gonda2018	11	TRUE	111.913021033435	112.834115856755	112.834115856755	56139927	244	2.1802646175292	4.34628281579347e-06	0.460547411660226	2.5471002089531	230631.353909465	2.00987286386666	0.987228373331966	0	2.12170105167827	0	3.51256159910178	13.0377206613127	1.65554030164774	0.757925192730468	0.2	Solanum lycopersicum	0.45	2.99506378298214	4	0.054845553551704	2324	43.3808526818182	30.87695985
Solanum_lycopersicum_Gonda2018	12	TRUE	116.330005126184	117.448562867782	117.448562867782	66946456	209	1.7966130043001	3.12189789404237e-06	0.559278870798962	8.0268950151082	321353.754807692	1.75436565107766	0.972490558572625	0	1.99922545837471	0.413302573602743	3.46074353067799	17.7506012834072	1.73104214743815	0.751780658684211	0.2	Solanum lycopersicum	0.49	2.63702315252922	3	0.028979517509218	2439	56.4649401616162	34.14269256
Solanum_tuberosum_Endelman2016	1	TRUE	99.6	100.433472803347	100.433472803347	88471573	240	2.40963855421687	2.71273576202833e-06	0.41673640167364	4.6	369123.184100418	1.13520613907642	0.991927379340263	0.00826446280991736	1.13024222165982	0.735051053215893	1.15967783624889	3.70855603787366	1.02604363385563	0.56461670924142	0.2	Solanum tuberosum	0.23	0.930448675356927	7	0.0264041566368189	4692	47.810395510101	68.12311121
Solanum_tuberosum_Endelman2016	2	TRUE	71.3	71.8505791505792	71.8505791505792	48564909	260	3.64656381486676	5.3536597793275e-06	0.275289575289575	6.4	179553.992277992	1.47947521430709	0.999319802682936	0.00383141762452107	1.54867860292421	1.52135707997539	1.35728287916375	5.51074493587415	0.876413528669493	0.478606477189601	0.2	Solanum tuberosum	0.09	0.722605516420858	13	0.017977344479677	3214	2.20749586363636	4.37084181
Solanum_tuberosum_Endelman2016	3	TRUE	82.5	83.25	83.25	61874817	221	2.67878787878788	3.57172773537253e-06	0.375	5.90000000000001	279344.177272727	1.34545852475006	0.995287683931731	0	1.37967918881911	1.06067169985019	1.47681913417722	4.53388599234874	1.07040763254627	0.575656487664574	0.2	Solanum tuberosum	0.21	4.55957850588185	1	0.0172261246684415	3601	18.437445469697	12.99371157
Solanum_tuberosum_Endelman2016	4	TRUE	85.5	86.355	86.355	71956350	201	2.35087719298246	2.7933601412523e-06	0.4275	3.6	359693.45	1.20010256217832	0.990920665535939	0.00495049504950495	1.18338652874482	0.911186605252657	1.19898327451428	4.25483233882724	1.01317975605655	0.539257544523565	0.25	Solanum tuberosum	0.32	3.00718470987604	1	0.0263614331785246	3441	9.08539772727273	23.026032
Solanum_tuberosum_Endelman2016	5	TRUE	65.1	65.8843373493976	65.8843373493976	51980344	167	2.5652841781874	3.21275288212791e-06	0.392168674698795	4.9	312741.873493976	1.2674855970441	0.994086801285751	0	1.26931827301084	0.742356824856151	1.3105499777391	4.261463288136	1.03248334606454	0.567716675990127	0.2	Solanum tuberosum	0.46	1.98160502176276	1	0.0326875473772212	2642	29.1404958787879	28.06938576
Solanum_tuberosum_Endelman2016	6	TRUE	76.7	77.6527950310559	77.6527950310559	59263259	162	2.11212516297262	2.73356549628835e-06	0.47639751552795	11.9	367696.298136646	1.31030247646448	0.985363696945604	0.00613496932515337	1.37182889750794	1.44830721224974	1.15219821597858	3.51999080313231	0.839899362137407	0.476503627380467	0.2	Solanum tuberosum	0.25	2.23486366542374	20	0.0240790157944113	3295	15.2647788333333	14.81581475
